Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z
-11.902109,-13.868907,17.358192,-0.144947,0.021767,-2.368556
-12.39302,-16.746695,20.645231,-0.356782,-0.385662,-3.268046
-11.84494,-17.043276,23.802465,-0.718045,-1.230589,-4.443423
-11.082159,-16.157848,24.800293,-0.722103,-2.550608,-5.966298
-12.05149,-12.451581,19.748053,0.022969,-3.750142,-7.684736
-13.55291,-6.131425,13.516545,0.487538,-4.21877,-8.315298
-12.511681,-2.65097,9.329187,0.107378,-3.815086,-7.412233
-12.024499,-4.271566,9.502183,-0.215398,-3.466305,-6.237004
-11.113075,-8.0222,11.274577,-0.007842,-3.620288,-5.844319
-9.39089,-9.678758,12.784156,0.403965,-3.887058,-6.221502
-7.714575,-8.377962,13.870008,0.615996,-4.042536,-6.5003
-6.008418,-5.848523,14.281355,0.373013,-4.064419,-6.333667
-5.235584,-4.879692,16.004507,0.06095,-4.390801,-5.847076
-5.766278,-4.78407,16.193584,0.089777,-5.112465,-5.485866
-7.367728,-4.457411,13.149059,-0.069708,-5.658208,-5.270287
-8.525039,-5.180207,8.956913,-0.423448,-5.657522,-5.098136
-7.14189,-6.783005,7.900938,-0.392243,-5.215961,-5.130193
-8.50301,-4.12533,9.977649,-0.534479,-4.726161,-5.429524
-7.896896,-3.286507,9.983553,-0.894536,-4.525532,-5.155987
-4.917414,-2.813433,10.465464,-1.453782,-4.402533,-4.711875
-3.076604,-2.893538,12.846674,-1.53733,-4.391645,-4.496153
-1.842903,-3.946503,14.997341,-1.329953,-4.899405,-4.566977
-2.780954,-3.296651,15.394404,-0.779789,-5.630476,-5.28757
-3.585539,-0.564746,15.345838,-0.687146,-6.433339,-5.832835
-4.220583,1.732021,15.784255,-0.608116,-7.294409,-5.868525
-7.238633,-0.929538,10.276528,-0.333526,-7.807063,-5.846428
-10.509671,-0.641381,4.095994,-0.489606,-7.134196,-6.012567
-9.493019,3.746941,0.487158,-0.962424,-5.690692,-5.828517
-5.497846,8.639923,1.887833,-1.765962,-4.397986,-4.89343
-1.464946,9.66487,5.009999,-1.781789,-3.914234,-3.910119
-0.515067,8.834531,5.473825,-1.307436,-3.939879,-3.558672
-0.165038,9.489909,4.116845,-0.817868,-3.880621,-3.459075
0.366622,10.659594,4.838026,-0.495713,-3.74035,-3.036027
1.935243,9.621561,8.532584,-0.527413,-3.925358,-2.488265
3.563077,6.744251,11.245072,-0.710263,-4.796449,-2.499425
2.439435,7.349533,10.080716,-1.176905,-5.706656,-2.875603
0.186962,8.825177,6.162364,-1.632593,-6.132071,-3.021524
-2.141951,10.420522,1.698731,-2.040206,-5.911012,-2.776248
-4.447002,11.649987,-0.766218,-2.255076,-5.178927,-2.374531
-5.078325,13.073462,-1.429278,-2.320421,-4.227361,-1.948563
-3.845431,13.698456,-0.688586,-2.264919,-3.442332,-1.673086
-2.348435,15.104668,0.512107,-1.938366,-3.037197,-1.464548
-0.559339,18.062141,1.212862,-1.638707,-2.993176,-1.169671
1.288191,21.217237,1.18626,-1.318127,-3.121038,-0.690509
4.004253,22.974909,1.191288,-1.174993,-3.361779,-0.073351
5.864667,23.948851,1.440359,-1.277439,-3.642223,0.692762
5.01785,25.500187,1.813675,-1.732725,-3.833308,1.744243
1.382067,28.462496,0.465419,-2.667748,-3.770116,3.118202
-1.106251,30.846565,-3.689653,-3.873565,-3.287031,4.621802
-1.29249,31.705683,-8.315647,-4.460499,-2.542297,5.884726
-0.42537,31.308678,-11.78159,-3.790109,-1.85925,6.630122
2.057966,27.430243,-13.073375,-1.764219,-1.381109,6.727322
2.966855,23.535206,-10.268826,0.564058,-1.009377,6.392026
2.602568,19.833355,-7.183255,2.072285,-0.841379,6.33986
0.887138,15.697624,-4.851741,2.695749,-0.67168,6.644158
-1.154637,11.603225,-3.80743,2.794607,-0.388185,7.029516
-2.638572,7.956328,-3.583878,2.557194,0.072281,7.330159
-4.185207,5.262577,-3.075936,1.937131,0.435303,7.627271
-3.108948,2.057761,-3.600417,1.362651,0.636413,7.85354
-1.426067,-1.492073,-3.617524,1.693879,0.71572,7.736786
-0.649372,-4.492074,-3.21722,2.789156,0.71058,7.410142
-1.231728,-8.715586,-1.130356,4.531855,0.556505,7.043435
-3.893548,-17.684116,2.869063,6.105812,0.308375,6.277943
-7.875906,-30.772156,6.466068,6.39589,0.523897,4.985927
-11.143632,-40.179192,9.05286,4.549401,1.058784,3.172537
-9.892946,-39.541729,11.652552,0.929576,1.341529,1.223064
-2.844206,-34.98991,11.57504,-1.71286,1.061423,-0.905116
2.68289,-26.56354,8.794079,-2.241104,0.019404,-2.95845
4.164671,-17.209553,1.833522,-1.941652,-1.143743,-4.43629
4.685651,-9.915424,-5.32663,-1.594128,-1.143584,-4.768971
6.236424,-3.993305,-7.593878,-1.578014,-0.336546,-4.27053
9.893682,0.158486,-4.801418,-1.860365,0.742616,-3.200201
13.692234,2.414519,-0.036197,-2.181307,1.260865,-2.096816
16.712542,4.089111,3.218009,-2.501806,1.01591,-1.330512
17.883038,5.255729,3.079004,-2.609975,0.419476,-0.963096
17.028675,8.46835,0.67459,-2.401437,-0.089708,-0.72622
16.782467,12.453516,-3.213702,-2.22065,-0.398677,-0.120988
16.526154,14.818666,-7.122172,-1.894677,-0.527966,0.789919
15.954553,14.412591,-10.424105,-1.23402,-0.451072,1.642688
15.267949,11.574903,-12.392447,-0.268298,-0.194352,2.158011
13.429964,8.472162,-12.080335,0.914121,0.165786,2.434774
11.243417,4.608293,-10.425634,1.679324,0.60419,2.719532
9.899475,0.134202,-7.847879,1.879107,1.069797,2.979759
9.127183,-3.50508,-4.549287,1.926514,1.39133,3.205992
9.560649,-6.878246,-2.441777,1.505571,1.475265,3.320651
10.086013,-9.870729,-1.776063,0.923846,1.105496,3.268752
10.837048,-11.868426,-2.64088,0.826172,0.675239,2.964447
11.502474,-13.203337,-4.491802,1.214267,0.260436,2.742876
11.374621,-15.783591,-5.834906,1.645386,0.092341,2.725523
9.315587,-19.040588,-5.581037,1.723332,0.309906,2.892358
7.117189,-23.647245,-2.542371,1.491792,0.759119,3.153951
5.282255,-30.07272,3.016921,0.797187,1.114153,3.180029
3.63729,-34.935368,6.861403,-0.683471,0.866135,2.608107
2.421657,-36.015903,7.008445,-2.130439,0.224503,1.561001
1.9883,-33.821999,4.269703,-2.737447,-0.476916,0.23524
1.832721,-29.65044,0.247213,-2.724151,-0.848521,-1.134808
1.506565,-25.263664,-2.668563,-2.562886,-0.901258,-2.329243
1.409258,-20.892694,-3.89401,-2.378486,-0.839469,-3.27592
1.883456,-16.587158,-4.305951,-2.033446,-0.639868,-4.070266
2.353306,-12.609093,-4.172181,-1.643895,-0.391257,-4.735062
2.859462,-9.136995,-4.359777,-1.26472,-0.091351,-5.220265
3.49425,-4.835873,-4.719609,-1.204708,0.560671,-5.307979
5.186529,-1.540582,-2.89196,-1.942113,1.537186,-4.764142
8.122641,0.3232,1.174255,-2.957534,2.18592,-3.866368
11.463878,0.909862,5.80398,-3.743059,2.060718,-2.847241
13.795977,1.026989,9.035747,-4.024592,1.40011,-2.264894
14.136396,1.652282,10.214573,-3.671663,0.53586,-2.376621
13.060019,2.634348,8.392023,-2.67583,-0.307697,-3.094478
11.378515,5.509676,4.946218,-1.438421,-0.850335,-3.980509
10.299327,10.337184,1.891989,-0.495425,-0.848341,-4.423919
9.477665,13.749869,0.675868,-0.56363,-0.358881,-4.079825
8.292484,15.02373,1.827887,-1.547854,0.175952,-3.074097
6.760986,15.311411,2.05087,-2.941941,0.475342,-1.799628
4.950478,15.257709,1.406798,-4.162013,0.56285,-0.508895
5.031491,14.800845,1.930335,-4.709093,0.471432,0.619712
7.998889,13.258411,3.544165,-3.84798,0.090402,1.701965
9.670622,14.577209,5.273552,-2.920611,-0.319691,2.738592
9.611561,15.525673,7.48693,-2.878593,-0.625006,3.531968
8.853161,13.956923,9.252186,-2.454024,-0.951372,4.207844
7.719258,11.393897,11.614338,-1.933165,-1.396965,4.751368
6.62188,8.003153,12.593086,-1.622241,-2.120826,4.938913
5.207502,5.748331,10.652435,-1.166387,-2.841725,4.820935
2.191571,4.531165,7.723355,-1.041114,-3.172832,4.760657
-1.175285,2.366819,3.873681,-0.998049,-3.305259,4.737116
-2.743028,0.519886,0.68615,-0.784661,-3.080307,4.504004
-2.977848,-0.600198,-1.06023,-0.55892,-2.601839,4.27176
-3.449178,-1.721521,-1.33725,-0.070025,-2.142588,4.223886
-4.648791,-2.167224,-1.432888,0.298287,-1.856554,4.499819
-4.066171,-3.278643,-0.450527,0.456403,-1.687267,4.969307
-1.755283,-4.843422,2.668699,0.676772,-1.709534,5.210938
0.060776,-5.610868,6.386727,0.832087,-2.100121,5.097367
-1.119594,-5.413414,6.625515,1.077909,-2.850294,4.706576
-3.858451,-4.304984,4.016416,1.360606,-3.582061,4.381274
-5.454599,-3.686567,0.930775,1.180591,-3.875485,4.55342
-5.940286,-4.07349,-0.67098,1.136469,-3.841151,4.758918
-7.027174,-4.44695,-0.952129,1.145009,-3.724839,4.891419
-7.809428,-5.219161,-0.932295,0.969041,-3.713495,5.082791
-7.620444,-8.825571,-1.528002,0.878883,-3.708217,4.99798
-7.605876,-14.415893,-2.246295,0.739427,-3.626914,4.445416
-7.969051,-18.805603,-3.99805,-0.018587,-3.191216,3.672545
-7.842132,-19.412741,-4.705653,-1.248281,-2.585358,3.084383
-6.996314,-16.974575,-4.484366,-2.148245,-2.38826,2.692926
-6.011099,-12.15107,-4.270841,-2.523645,-2.356695,1.912206
-3.73853,-7.585973,-5.048901,-1.688318,-2.433919,1.096085
-2.959479,-10.534564,-5.295661,-0.796673,-2.425152,0.42158
-2.251866,-10.20521,-4.916827,-0.229685,-2.567273,0.099481
-2.575491,-9.693141,-5.756401,-0.091507,-2.877661,-0.040657
-2.825907,-10.609471,-7.445532,-0.11366,-3.130035,0.211406
-4.423452,-13.583593,-8.230021,0.093723,-3.325708,0.35848
-5.366275,-15.86587,-11.714902,-0.101909,-2.748816,0.480709
-7.133368,-20.27272,-10.670445,-0.243338,-1.900461,0.872386
-8.215955,-20.822247,-10.0921,0.146506,-1.811853,-0.193048
-9.014503,-19.424534,-10.731055,-0.332727,-1.997692,-1.737157
-8.560669,-17.648296,-12.61659,-0.849269,-1.498472,-3.224787
-5.659208,-11.325208,-13.146818,0.180486,-0.405174,-4.420389
-3.359304,-5.501523,-14.744928,0.791794,0.286052,-4.268485
-1.752951,-3.246759,-14.065771,0.972333,1.035771,-3.449183
-0.513097,-3.480181,-9.896752,0.95378,1.529338,-2.332071
0.67816,-6.922339,-7.28422,0.586715,1.540632,-1.413714
1.250135,-11.575906,-5.271855,0.892438,1.369273,-1.300202
0.771405,-13.827163,-3.178638,1.471884,1.019635,-1.852209
-0.515549,-13.89512,-2.37465,1.080072,0.654752,-2.341208
-1.54892,-14.103395,-2.7442,-0.494063,0.579371,-2.74987
-0.913608,-13.442789,-3.161142,-2.451023,0.814117,-3.302311
1.045877,-12.444048,-3.077113,-3.6379,0.9421,-3.419033
1.898246,-12.601943,-2.552113,-3.685685,0.738724,-3.60523
1.789704,-11.622999,-2.819628,-3.094403,0.332234,-4.181563
1.061976,-9.503748,-4.384296,-2.260389,-0.089559,-4.755722
0.130604,-6.483967,-7.170535,-1.71847,-0.463316,-4.866958
-0.255752,3.162426,-16.42942,-1.257159,0.259574,-3.473776
-1.483355,-5.893389,-11.28023,-2.087727,0.877776,-2.325462
-2.16586,-5.243145,-11.431519,-3.117831,1.529753,-1.234625
-0.380638,-6.244026,-8.535169,-3.91443,1.94451,-0.77337
1.387912,-5.815536,-6.152096,-3.926738,2.049814,-1.000717
2.961067,-4.681747,-4.315372,-3.419078,1.880182,-1.287113
3.509711,-3.896852,-4.430578,-2.82724,1.598209,-1.480839
3.993564,-3.510579,-6.634359,-2.609252,1.364887,-1.420028
3.650814,-3.452116,-8.501172,-2.491585,1.246421,-1.086847
2.612882,-6.012173,-9.033751,-2.042628,1.518344,-1.286
1.336393,-7.726163,-9.076677,-2.055858,2.115587,-2.432425
1.288144,-6.840249,-8.565281,-2.542912,2.719299,-3.581079
1.779692,-5.509638,-7.209508,-3.052152,3.136608,-4.394188
2.089001,-4.885846,-5.213419,-3.088215,3.310573,-4.981328
2.370859,-3.691075,-5.255608,-2.827166,3.427274,-5.530855
1.991468,-1.510276,-6.017561,-2.575853,3.612134,-6.014235
2.007745,0.118019,-6.197699,-1.820022,3.734304,-6.352545
2.789304,1.685907,-4.436799,-0.048573,3.60449,-6.648307
6.749827,1.102917,-6.744537,0.414806,2.646227,-8.345984
6.318281,5.016909,-7.047538,-0.451126,2.055446,-9.262155
4.641857,6.564013,-5.052145,-0.836831,1.419231,-8.984066
5.261652,7.226675,-5.212931,-1.024161,0.806069,-8.60517
5.53637,7.52707,-5.881836,-1.140307,0.079214,-8.350746
4.53593,8.042815,-7.636016,-1.133784,-0.396116,-8.236531
3.695963,8.793569,-8.862826,-1.081743,-0.505971,-8.232635
2.996886,10.988322,-9.200548,-1.049412,-0.476047,-8.087866
1.836538,13.444344,-10.499841,-0.729357,-0.488462,-7.652248
1.366435,14.609453,-12.360425,-0.472476,-0.463695,-7.082486
1.216678,15.931247,-13.992588,-0.192088,-0.247342,-6.573068
1.09955,16.856745,-14.75323,0.297125,0.182677,-6.00263
2.23561,16.604933,-14.108904,0.790542,0.774812,-5.409323
3.579281,15.368931,-11.062157,1.241961,1.22638,-4.851054
4.048238,13.646233,-7.086416,1.512307,1.357124,-4.578654
3.044756,13.684095,-6.515235,1.635371,1.384468,-4.524005
-1.832595,19.471769,-6.391533,2.699253,1.545453,-3.901796
-1.970732,18.191505,-10.241851,4.981518,1.593578,-3.051054
-0.396812,16.29891,-15.148687,6.002569,2.010133,-2.510627
1.349747,14.348631,-16.653339,6.224599,2.513017,-2.165313
2.875005,10.983086,-15.185538,6.146698,2.935436,-2.251568
2.343724,11.045713,-11.331216,5.896735,3.004938,-2.667759
2.236465,11.240642,-7.300058,5.547658,2.757101,-2.811799
1.272817,12.003387,-6.004957,5.689215,2.415154,-2.458577
1.209782,11.658042,-7.157141,5.696027,2.05285,-1.83068
0.974575,11.563678,-10.257826,6.153872,1.735932,-1.392764
-0.419284,11.918059,-13.930861,6.885976,1.986443,-1.092597
-2.325888,11.99017,-16.133808,7.575574,2.816978,-0.703534
-2.432794,10.795153,-16.584446,8.113577,3.981346,-0.293653
-1.322408,5.270592,-15.110824,8.262549,5.079647,-0.455989
-2.562654,2.302933,-11.645625,6.774031,5.806664,-1.494906
-5.298953,4.244972,-7.381798,5.394091,5.562619,-1.86257
-3.891586,5.640382,-6.233364,5.359847,4.791821,-2.14736
-2.153265,10.579659,-9.653453,5.94363,4.0608,-2.399718
-2.148841,12.646204,-15.655309,6.606677,4.163933,-1.966656
-1.691185,10.701077,-19.322638,6.252687,5.316378,-1.55855
-1.761621,8.643476,-18.216206,5.248666,6.607051,-1.215647
-3.02897,5.611568,-14.783367,4.621388,7.365419,-0.934772
-4.641885,3.724036,-11.978046,4.565771,7.837252,-0.912704
-4.667541,4.092037,-9.391047,4.733732,8.389757,-1.144651
-2.28002,6.224868,-7.347659,4.798894,8.402371,-1.232776
-0.610828,5.79988,-8.213185,4.609468,8.135925,-1.158067
-0.454433,5.26147,-7.00268,4.439754,7.958717,-1.109624
0.176301,4.490688,-5.40605,4.399533,7.851151,-1.103812
0.690458,3.796757,-3.379593,4.436011,7.802484,-1.055779
0.860202,3.019781,-1.781454,4.179618,7.652383,-0.887558
1.151122,1.768189,-0.883846,3.282577,7.589149,-0.518674
1.302646,1.406997,1.575866,2.481748,7.334692,-0.117836
1.814936,2.44538,3.000039,2.05092,6.870012,0.20556
2.609868,3.030469,3.229391,1.877484,6.557816,0.38185
2.96704,3.307036,2.737539,1.953329,6.276113,0.490455
2.257638,3.566123,1.979733,2.257903,6.026922,0.428811
1.294257,3.744146,1.385017,2.509036,5.913394,0.293597
0.646095,4.116386,0.983139,2.325026,5.995126,0.309395
0.077729,4.523655,1.417665,1.670966,6.110969,0.531056
-0.254665,5.835777,1.570139,1.241884,6.280695,0.961796
-0.347131,6.492872,1.727938,1.186774,6.551959,1.462533
-1.464924,7.175264,2.249665,1.566268,6.740219,1.793425
-2.030373,6.442466,2.932723,1.968764,6.687108,1.867347
-2.599954,4.835686,4.148886,2.201912,6.483235,1.725996
-3.442519,3.878897,5.936808,2.1787,6.222683,1.358428
-3.096912,4.626663,7.485927,1.734321,6.102041,1.255853
-1.949735,5.708941,9.013354,0.978911,6.13874,1.708222
-1.463555,6.012022,10.621664,0.250677,6.204586,2.335685
-1.219756,4.97095,12.15756,-0.156826,5.956417,2.795866
-0.970287,3.125314,12.180166,-0.354327,5.340236,2.910048
-2.223661,0.795137,10.804554,-0.474356,4.658554,2.649801
-5.096159,-0.93026,8.920739,-0.49033,4.237586,1.928248
-7.148639,-1.060917,7.221282,-0.315578,4.23924,1.044771
-7.565033,-0.000566,6.314591,-0.5503,4.601687,0.562726
-7.066317,-0.265959,7.633044,-1.495996,5.156888,0.52612
-6.642312,-1.956959,10.200423,-2.455088,5.524967,0.609763
-6.16271,-4.134799,11.776162,-2.843348,5.557226,0.403357
-5.552742,-5.979876,12.337811,-3.236837,5.276489,-0.086132
-5.576911,-6.896514,11.631751,-3.525931,4.798462,-0.821237
-6.790627,-6.938697,10.913953,-3.356204,4.25861,-1.733275
-8.165391,-6.033904,10.263897,-2.593179,3.885309,-2.693722
-9.300958,-5.469553,10.461862,-1.851144,3.679255,-3.500231
-9.938369,-6.162227,11.690755,-1.841511,3.518919,-4.032558
-9.654455,-7.065825,13.443628,-2.928626,3.285845,-3.857474
-8.397281,-9.56182,16.310835,-4.771932,2.981234,-3.420993
-5.622214,-12.627822,17.358812,-6.376826,2.798481,-2.656518
-3.583615,-15.95965,16.28657,-6.953788,2.552903,-2.210272
-3.650676,-16.61891,14.22953,-6.863669,2.188586,-2.71896
-5.414569,-14.09594,12.660827,-6.301929,1.682311,-3.964518
-8.03559,-10.129129,10.131014,-5.291538,1.136125,-5.071277
-10.109234,-6.844631,9.351521,-4.733284,0.774722,-5.954475
-10.812525,-6.680779,11.748556,-6.108034,0.182539,-6.694172
-9.559898,-6.561718,10.726952,-8.830614,-0.511919,-6.986739
-6.595799,-5.267382,5.358204,-10.056886,-0.611657,-6.701508
-2.016816,-5.377872,0.152848,-8.830411,0.050802,-5.607556
3.478772,-10.579434,-0.473738,-6.67895,0.780951,-4.096343
8.640411,-16.165298,1.425568,-5.344467,0.945616,-3.381683
8.032933,-17.036732,0.778965,-4.208887,0.79508,-3.777804
5.1065,-14.984228,0.913399,-3.060534,0.537201,-4.722371
3.151285,-12.332451,0.089418,-2.227203,0.238613,-5.299704
2.833128,-10.831042,-0.884879,-1.711805,0.223927,-5.265171
4.54159,-8.718263,-0.809627,-1.592821,0.610789,-4.695149
7.32269,-8.862755,-1.312756,-1.729818,0.779166,-3.621153
9.818086,-13.132469,-0.795785,-2.251273,0.797389,-3.161053
11.5964,-16.507698,-0.534253,-3.270126,0.602864,-3.050009
9.909065,-17.534082,0.12104,-3.747461,0.263917,-3.551883
8.398726,-15.660836,0.558236,-3.266672,-0.347949,-4.213504
8.076839,-13.3083,-0.290767,-2.409232,-1.040883,-4.586525
7.965017,-12.478835,-1.411863,-1.816447,-1.620282,-4.838621
6.745499,-11.429347,-2.136513,-1.211676,-2.092947,-5.028069
5.150693,-10.598709,-3.770332,-0.419587,-2.444383,-5.012745
3.327002,-11.997564,-5.732754,-0.036747,-2.534487,-4.769582
2.45474,-14.968419,-5.713884,-0.466948,-2.320991,-4.656153
2.75652,-16.954491,-4.272379,-1.263897,-1.933906,-4.834404
2.601268,-16.384815,-2.003096,-2.242777,-1.647711,-5.212775
1.833483,-13.647006,-0.666734,-3.190324,-1.598928,-5.686576
2.177434,-10.456012,-1.176066,-3.2737,-1.81098,-6.301091
2.389349,-2.676956,-6.058843,-2.061522,-1.93886,-6.540087
2.700269,-2.107673,-8.59233,-0.534045,-1.581803,-6.112658
3.24279,-1.318226,-9.819517,0.068018,-1.269026,-5.658436
4.034421,-2.693067,-8.77124,0.095663,-0.878824,-5.049548
4.512184,-5.145379,-6.155115,-0.141574,-0.620616,-4.627715
4.443448,-6.572869,-3.784071,-0.050743,-0.623822,-4.520325
4.681556,-7.254141,-2.202461,0.371037,-0.752185,-4.668758
4.94792,-7.037117,-1.286038,0.997578,-0.999873,-4.967873
4.593198,-6.876809,-1.46172,1.932438,-1.305378,-5.396478
4.102901,-6.317209,-1.975191,3.331803,-1.428127,-5.804339
4.173893,-5.603299,-1.891963,4.947437,-1.34112,-6.180488
